,10
SR_Number,1-729799491
Status,Accepted
ACTIVITY,Assigned
Involved_ST_Function_Div,A2_1
Involved_Org_line_3,Org line C
Involved_ST,D5
SR_Latest_Impact,Medium
Product,PROD158
Country,be
Owner_Country,Belgium
time_from_start,8.065
time_from_previous_event(start),0.011
daytime,42796.394
weekday,Friday
# ACTIVITY=In Progress,6
# ACTIVITY=Awaiting Assignment,4
# ACTIVITY=Resolved,0
# ACTIVITY=Assigned,0
# ACTIVITY=Closed,0
# ACTIVITY=Wait - User,0
# ACTIVITY=Wait - Implementation,0
# ACTIVITY=Wait,0
# ACTIVITY=Wait - Vendor,0
# ACTIVITY=In Call,0
# ACTIVITY=Wait - Customer,0
# ACTIVITY=Unmatched,0
# ACTIVITY=Cancelled,0
